Column1,Unnamed: 0,cat2_slug,cat3_slug,city_slug,neighborhood_slug,created_at_month,user_type,description,title,rent_mode,rent_value,rent_to_single,rent_type,price_mode,price_value,credit_mode,credit_value,rent_credit_transform,transformable_price,transformable_credit,transformed_credit,transformable_rent,transformed_rent,land_size,building_size,deed_type,has_business_deed,floor,rooms_count,total_floors_count,unit_per_floor,has_balcony,has_elevator,has_warehouse,has_parking,construction_year,is_rebuilt,has_water,has_warm_water_provider,has_electricity,has_gas,has_heating_system,has_cooling_system,has_restroom,has_security_guard,has_barbecue,building_direction,has_pool,has_jacuzzi,has_sauna,floor_material,property_type,regular_person_capacity,extra_person_capacity,cost_per_extra_person,rent_price_on_regular_days,rent_price_on_special_days,rent_price_at_weekends,location_latitude,location_longitude,location_radius
7864,12027,residential-rent,apartment-rent,tehran,jeyhoun,9/1/2024 0:00,مشاور املاک,"املاک اینده
مشاور حلاجیان


۶۰متر خوش نقشه سالن پرده خور
دوخواب /تخت خور دونفره

کابینت mdf
گاز رومیزی 

پارکینگ
انباری 
پاسیو

تک واحدی 
اماده تخلیه 

بازدید= قرارداد 
لوکیشن: جیحون دامپزشکی",۶۰متر/دوخواب/پارکینگدار/دامپزشکی,مقطوع,6000000,,rent_credit,,,مقطوع,400000000,FALSE,FALSE,400000000,,6000000,,,60,,,1,دو,,1,TRUE,FALSE,TRUE,TRUE,۱۳۸۸,,,,,,,,,,,,,,,wood_parquet,,,,,,,,35.69070053,51.3638916,500
7865,12031,residential-sell,apartment-sell,tehran,niavaran,9/1/2024 0:00,,"سلام عرض ادب 

یکی از بهترین و خوش نقشه ترین 
      3 خوابه های موجود

ارتفاع سقف بلند
پنجره های تمام قد با دید و نور خوب
تناسب پلان عالی بدون نقص
مجموعه بسیار امن با مدیریت عالی
    لابی و لابی من تمام وقت 
مشاعات بسیار عالی و کاربردی :
✅سالن اجتماعات مبله با امکانات کامل
✅سونا و جکوزی
✅سالن بدنسازی و trx 
✅1000 متر روف گاردن با ویو صد هکتار جنگل
✅سیستم برق اضطراری با پوشش صد درصدی 
✅کارواش 

برای پرداخت عالی تخفیف بینظیر میگیرم 
ارادتمند سعیدی",نیاوران 160 متر برج باغ,,,,,مقطوع,40000000000,,,,,,,,,,160,single_page,,4,سه,12,2,TRUE,TRUE,TRUE,TRUE,۱۳۹۷,FALSE,,powerhouse,,,duct_split,duct_split,squat_seat,,,north,,,,stone,,,,,,,,35.81097031,51.4695015,
7869,12035,residential-sell,apartment-sell,tehran,shams-abad,8/1/2024 0:00,مشاور املاک,"⚜️دپارتمان ""کوچ""⚜️

⭕مشاور شما: نیما لطفی 

✓۶۵متر سندی
✓دو خواب (تخت خور ) 

✓طبقه‌ دوم
✓طبقات دو واحدی

امکانات:
«تراس»
«آسانسور» 
«انباری سندی» 
«پارکینگ سندی» 
 

✅وام و رهن با ما 

⚡فایل های مشابه برای عموم سلایق موجود میباشد⚡","۶۶متر، دو خواب/فول امکانات /بنی هاشم",,,,,مقطوع,6200000000,,,,,,,,,,66,single_page,,2,دو,4,2,TRUE,TRUE,TRUE,TRUE,۱۳۸۹,TRUE,,package,,,shoofaj,water_cooler,squat_seat,,,north,,,,ceramic,,,,,,,,35.75130844,51.47504044,500
7870,12038,commercial-rent,office-rent,tehran,gandi,11/1/2024 0:00,,"۵ پارکینگ
پارتیشن بندی
شبکه بندی
سرایداری مقیم
تخلیه
برای اطلاعات بیشتر تماس بگیرید
« انصاری »","گاندی ۲۷۵ متر ، سند اداری",مقطوع,230000000,,,,,مقطوع,1000000000,FALSE,FALSE,1000000000,,230000000,,,275,,,2,پنج یا بیشتر,,,,TRUE,TRUE,TRUE,۱۳۹۵,,,,,,,,,,,,,,,,,,,,,,,35.74682617,51.41313934,
7876,12047,residential-rent,apartment-rent,tehran,yakhchi-abad,9/1/2024 0:00,,خوش نقش. فول کامل,پارکینگ بدون مزاحم,مقطوع,3000000,,,,,مقطوع,550000000,FALSE,FALSE,550000000,,3000000,,,69,,,4,دو,,,,TRUE,TRUE,TRUE,۱۳۹۰,FALSE,,,,,,,,,,,,,,,,,,,,,,35.63167953,51.39904404,
7878,12050,residential-sell,apartment-sell,tehran,sarsabil,11/1/2024 0:00,,"به نام خداوند جان و خرد 

           ـ.   
✅تاپ لوکیشن منطقه خیابان سلسبیل
 بالای سپه 

✅تک واحدی 

✅گذر ۸متری 

☑️دسترسی به مترو و مراکز خرید رودکی 
ـ

☑️تک واحدی 
✅پارکینگ اختصاصی+پارکینگ مهمان 
عرف منطقه 
✅آسانسور 
✅انباری سندی 
ـ

☑️بالکن شمالی روبه آفتاب 
☑️سالن مربع بدون پرتی 
☑️آشپزخانه کارامد برای بانوی ایرانی 
ـ
پکیج 
۱میلیارد قابل رهن 
قیمت منصفانه و عالی
✅ایجنت و کارشناس امور ملکی: کافی",آپارتمان100متری فول امکانات/سلسبیل تک واحدی,,,,,مقطوع,6800000,,,,,,,,,,100,single_page,,3,دو,4,1,TRUE,TRUE,TRUE,TRUE,۱۳۹۵,FALSE,,package,,,,,squat_seat,,,north,,,,,,,,,,,,35.69116974,51.37602234,
7883,12058,commercial-rent,shop-rent,tehran,sheykh-hadi,12/1/2024 0:00,,"بوفه باشگاه بدنسازی با کلیه امکانات با یوزر بالا و درامد بالا به فردی با سابقه کاری اجاره داده میشود
ساعت کار باشگاه ۷ صبح الی ۱۲ شب ویژه اقایان",اجاره بوفه باشگاه ۳۰ متر اقایان,مقطوع,22000000,,,,,مقطوع,200000000,FALSE,FALSE,200000000,,22000000,,,30,,,,یک,,,,,,,۱۳۹۹,,,,,,,,,,,,,,,,,,,,,,,35.69278717,51.40981293,
7886,12064,residential-rent,apartment-rent,tehran,shokoofeh,6/1/2024 0:00,,"آپارتمان ۵۰ متری تک خواب واقع در شکوفه 
● تک واحد 
● سرویس بهداشتی و حمام مجزا 
● کف سرامیک 
● کابیت ام دی اف 
● دارای انباری کاربردی و بزرگ 
● پارکینگ موتوری 
● پذیرایی و اتاق خواب قابل چیدمان 
● تازه نقاشی شده 
● مناسب زوج 
● ساختمانی آرام 
● دسترسی آسان به مترو و وسایل نقلیه عمومی 
● و...",۵۰ متری/شکوفه/تکواحدی/بازسازی شده,مقطوع,5000000,,,,,مقطوع,250000000,FALSE,FALSE,250000000,,5000000,,,50,,,2,یک,3,1,FALSE,FALSE,TRUE,TRUE,۱۳۸۷,TRUE,,water_heater,,,heater,water_cooler,squat,,,,,,,ceramic,,,,,,,,35.67873001,51.44822311,
7890,12070,residential-sell,apartment-sell,tehran,bagh-khazaneh,12/1/2024 0:00,,"هوالرزاق 

بمب منطقه مناسب سرمایه گذاران و سخت پسندان 
قیمت نداریمه بخدا 

باغ خزانه / عبید زاکانی کوچه نیازمند 

۳۵ متر تکخواب 
چهار طبقه تک واحدی 
طبقه اول 

فول امکانات 
پارکینگ غیر مزاحم باکس 
آسانسور  اوکراینی
انباری سندی 

نوساز کلید نخورده 

خوش نقشه سالن مربع 
۱۰ درصد برا سند ۲۰۰ میلیون 
۴۰۰ قابلیت رهن 

پارکینگ از قیمت کل کسر شده است 
قیمت کل ۲۴۸۰ 


املاک بزرگ متین 
مشاور پهلوان",۳۵مترتکخواب/فول امکانات/نوساز/عبیدزاکانی,,,,,مقطوع,2230000000,,,,,,,,,,35,,,1,یک,,,,TRUE,TRUE,TRUE,۱۴۰۳,FALSE,,,,,,,,,,,,,,,,,,,,,,35.66582108,51.36777496,
7894,12074,residential-rent,apartment-rent,tehran,west-tehranpars,6/1/2024 0:00,مشاور املاک,"✅ آپارتمان 90 متری
✅ فول امکانات ، پارکینگ انباری آسانسور 
✅ دو خوابه قابل چیدمان سرویس خواب دونفره و تک نفره 
✅ سرویس ها ، کاشی و سرامیک زیبا و درجه یک 
✅ کلیه شیرآلات درجه یک وارداتی 
✅ واحد رو به خیابان و شمالی
✅ طبقه 5
✅ همسایگان بسیار محترم و موجه 
✅ لوکیشن خ 196 گیو ، کادوس
✅ دسترسی عالی به تمامی مراکز خرید و رفاهی 
-------------------------------------------------------------------
فایل اختصاصی املاک آراز تهرانپارس 
لطفا همکاران گرامی تماس نگیرند 
مشاور حمید عبیری",90 متر فول / خ 196 کادوس,مقطوع,25000000,,rent_credit,,,مقطوع,300000000,TRUE,TRUE,300000000,400000000,25000000,22000000,,90,,,5,دو,5,2,TRUE,TRUE,TRUE,TRUE,۱۳۸۶,TRUE,,powerhouse,,,shoofaj,water_cooler,squat_seat,,,north,,,,ceramic,,,,,,,,35.74271393,51.53798676,500
7899,12080,residential-sell,apartment-sell,tehran,kooy-e-bimeh,8/1/2024 0:00,مشاور املاک,"✅55 متر در بهترین فرعی بیمه ها
✅ساختمان بسیار آرام
✅طبقه پنجم
✅کلا 19 واحد
✅پارکینگ و انباری
✅مستاجر ساکن تا اسفند ماه
✅امکان رهن توسط فروشنده! 
✅اکازیون واقعی
✅نور از دو طرف
بازدید =خرید
همچنین برای بازدید یک روز قبل هماهنگ بفرمایید
توجه داشته باشیدبه این قیمت در کل منطقه 5 آپارتمان با چنین امکاناتی پیدا نمیشه!!
فروشنده واقعی... 
مالک نیستم ولی فایل کاملا شخصی هست
مشخصات رو کامل نوشتم لطفا واقعا اگر قصد خرید دارید برای بازدید قرار بزاریم
ممنون میشم مشاوران محترم املاک به هیچ وجه تماس نگیرند
با تشکر از دیوار",55متر نورگیر مناسب سرمایه گذاری و سکونت,,,,,مقطوع,4500000000,,,,,,,,,,55,single_page,,5,یک,5,4,FALSE,TRUE,TRUE,TRUE,۱۳۸۳,TRUE,,package,,,shoofaj,water_cooler,squat,,,south,,,,ceramic,,,,,,,,35.70386124,51.3202858,500
7900,12081,residential-sell,apartment-sell,tehran,hekmat,10/1/2024 0:00,,"۷۲ متر، داری حدود ۲۴ متر قدر السهم، ۳ طبقه تک واحدی، بدون دیوار مشترک، بازسازی شده ،طبقه سوم، کف پارکت لمینت ،دارای پکیج و شوفاژ، گاز و فر توکار، رهن واحد حدود ۸۵۰ میلیون تومان ، دو خواب بزرگ،سالن پرده خور و نورگیر",آپارتمان 72 متر دو خواب دزاشیب فروش,,,,,مقطوع,7200000000,,,,,,,,,,72,single_page,,3,دو,3,1,TRUE,FALSE,FALSE,FALSE,۱۳۸۲,TRUE,,package,,,shoofaj,water_cooler,squat,,,north,,,,laminate_parquet,,,,,,,,35.80298615,51.43982315,0
7905,12092,residential-rent,apartment-rent,tehran,golchin,6/1/2024 0:00,,ملک فوق 100 متر خوش نقشه و نقاشی شده با انباری بدون پارکینگ این ملک تا چند سال قابل تمدید هم می‌باشد و قابل تبدیل هم هست املاک آرمان با مدیریت زالی و مشاوران مجرب در خدمت اهالی منطقه (۱۷)فلاح,آپارتمان 100متری در عیوض خانی املاک ارمان,مجانی,0,,,,,مقطوع,850000000,FALSE,TRUE,850000000,500000000,0,10500000,,100,,,4,دو,5,1,TRUE,TRUE,TRUE,FALSE,۱۳۹۹,FALSE,,package,,,shoofaj,water_cooler,squat,,,north,,,,ceramic,,,,,,,,35.65394592,51.36907959,500
7907,12094,real-estate-services,presell,tehran,chitgar-lake,5/1/2024 0:00,مشاور املاک,"مانی مرشدی |کارشناس خرید امن و بصرفه | شما هستم در این آگهی قصد دارم شما همراهان عزیز را با یک پیشفروش مطمئن | سند شخصی | و مدرن در منطقه دریاچه آشنا کنم .
این پروژه با زیر بنای ۱۴۶۰۰۰متر مربع در قالب ۴ سازه مدرن۲۱ طبقه تعریف شده است .
این مگا پروژه یکی از بهترین پروژه های در حال حاضر تهران است .
سازنده این پروژه سازنده بنام منطقه ۱ تهران بوده و مگاپروژه های ارزشمندی در مناطق ولنجک ،زعفرانیه ،اوین، الهیه و قیطریه را تکمیل کرده و واگذار نموده است.
آپشنهای رفاهی
سالن ماساژ
کارواش
سالن بولینگ 
 اسکواش
 نگهداری کودکان
کتابخانه
سینما
سالن کنسرت
زمین تنیس
زمین فوتبال 
مشاعات آبی 
اتاق فرار
خشکشویی 
از جذابیت‌های این سازه سند شخصی آن است .
✅آنجا که وطن دوستی،عشق و راستی با اندیشه جهانی در هم آمیخته میشود و اصالت، پویایی هنر و معماری ایرانی رابادستاوردهای نوین بشرپیوندمیدهد
✅تبدیل شدن به برند اول ساختمانهای فاخر در استان تهران
✅تبدیل شدن به مجموعه ای معتبر،متمایز و متنوع با محوریت صنعت ساختمانهای مسکونی فاخر
✅اعتبار پلان کاربردی قوی آپارتمان با متد روز جهانی همراه با نگاه  مشاعات محوری",پروژه مدرن چهاردخت سازنده بنام منطقه۱,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.75144196,51.20998764,
7913,12100,commercial-sell,office-sell,tehran,jordan,7/1/2024 0:00,مشاور املاک,"✅️۷۴ متر ۲ اتاق 
✅️سند اداری 
✅️پارکینگ و انباری و آسانسور 
✅️بر اصلی 
✅️آدرس خور عالی 
✅️مناسب سرمایه گذاری 
✅️قیمت مقطوع میباشد 
⚫️⚪️⚫️⚪️⚫️⚪️⚫️⚪️⚫️⚪️
مشاور تخصصی منطقه 
محجوب",فروش ۷۴ متری سند اداری (بر ولیعصر ),,,,,مقطوع,11500000000,,,,,,,,,,74,,TRUE,7,دو,,,,TRUE,TRUE,TRUE,۱۳۸۵,,,,,,,,,,,,,,,,,,,,,,,35.76931381,51.41153336,500
7918,12105,residential-sell,plot-old,tehran,farmaniyeh,7/1/2024 0:00,مشاور املاک,"amir majd

        《۲۵۰متر زمین ۴۲۰متر مستغلات》
◼️بر ۹
◼️گذر ۱۰
◼️پهنه R122

◼️جای پارک ۳ماشین داخل حیاط
◼️تراس های بزرگ و قابل چیدمان
◼️هرواحد ۳خواب دارد

♦️۳ طبقه ۱۴۰ متر بنای قابل سکونت دارد♦️
◼️بدون حتی یک درخت درداخل ملک

◼️تک مالک و فروشنده واقعی 
◼️لوکیشن دنج و آرام

♦️سند تک برگ آماده انتقال♦️

◼️جواز ۴طبقه به ملک میدهند 
◼️کوچه کاملا نوساز و سازه های برند


◼️مشاوره ، کارشناسی و امین شما خریدار و مالک محترم
◼️ساعت تماس از ۹ صبح تا ۱۲ شب

امیر مجد",۲۵۰متر کلنگی فرمانیه شرقی,,,,,مقطوع,84000000000,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.79870987,51.46345139,500
7920,12109,residential-rent,apartment-rent,tehran,west-tehranpars,5/1/2024 0:00,مشاور املاک,"✨درود بر شما ✨ 

↩️واحد فوق فول بازسازی شده 
↩️کمد دیواری زده میشه 
↩️13ساله
↩️آسانسور و پارکینگ داره
↩️کف سرامیک 
↩️بخاری 
↩️کولر آبی 
↩️برای اطلاعات بیشتر و بازدید از این ملک تماس حاصل فرمائید ✨ 

مشاور شما در امور ملکی 

                   ✨خانم یوسفی ✨",آپارتمان 70 متر دوخواب فلکه چهارم,مقطوع,18000000,,rent_credit,,,مقطوع,200000000,FALSE,FALSE,200000000,,18000000,,,70,,,1,دو,5,2,,TRUE,FALSE,TRUE,۱۳۹۲,,,,,,,,,,,,,,,,,,,,,,,35.74829865,51.54069901,500
7924,12113,residential-rent,apartment-rent,tehran,afsariyeh,6/1/2024 0:00,,"۷۰ متری ، ۸ واحدی در ۴ طبقه ۸ ساله
پارکینگ اصلی ، انباری ، آسانسور
اپن ، ام دی اف ، پکیج ، دو خوابه
بدون مالک و تخلیه فوری
خیابان ۱۸  افسریه
تخفیف ویژه برای شما
کرمانی",۷۰ متری با تمام امکانات,مقطوع,11500000,,,,,مقطوع,300000000,FALSE,TRUE,300000000,200000000,11500000,14500000,,70,,,4,دو,,,,TRUE,TRUE,TRUE,۱۳۹۳,FALSE,,,,,,,,,,,,,,,,,,,,,,35.64302063,51.49186325,
7930,12121,residential-sell,apartment-sell,tehran,tehran-kerman,6/1/2024 0:00,,باز سازی کامل ۷۰ متری دو خواب,آپارتمان دو خوابه تک واحدی,,,,,مقطوع,6500000000,,,,,,,,,,70,single_page,,3,دو,4,1,FALSE,FALSE,TRUE,TRUE,۱۳۸۵,TRUE,,package,,,shoofaj,water_cooler,squat_seat,,,south,,,,ceramic,,,,,,,,35.73613358,51.4804306,
7932,12129,commercial-rent,office-rent,tehran,velenjak,2/1/2024 0:00,مشاور املاک,"باسلام
ما وقت شما را نمی گیریم؛ با توجه به نیاز شما از کوچکترین متراژ تا مستغلات چند هزار متری بهترین را معرفی می کنیم.....*

✍️✍️ مشخصات واحد
*️⃣ ** متر 
*️⃣ بدون اتاق
*️⃣ غرق در نور 
*️⃣ چشم انداز شهر
*️⃣ پلان بدون نقص
*️⃣ ورودی لوکس 
*️⃣ لابی فاخر
*️⃣ لابی من 24 ساعته
9️⃣ لوکیشن ایده آل 

ما قبل از شما جستجو کرده ایم (انتخاب با شماست)

⚜️ فرید ⚜️
املاک پرستیژ",۷۵ متر واحد اداری مناسب تمام مشاغل,مقطوع,65000000,,rent_credit,,,مقطوع,1500000000,FALSE,FALSE,1500000000,,65000000,,,75,,,7,بدون اتاق,,,,TRUE,FALSE,TRUE,۱۴۰۰,,,,,,,,,,,,,,,,,,,,,,,35.80901718,51.41465378,500
7933,12130,commercial-sell,shop-sell,tehran,sad-dastgah,11/1/2024 0:00,,"۱۰متر
۳بر
بهترین نقطه پاساژ کسا 
پیروزی چهارراه کوکاکولا",مغازه پاساژ کسا,,,,,مقطوع,9000000000,,,,,,,,,,10,,FALSE,,بدون اتاق,,,,,,,۱۳۸۷,,,,,,,,,,,,,,,,,,,,,,,35.6916275,51.47789383,
7941,12144,residential-sell,plot-old,tehran,hassan-abad,6/1/2024 0:00,,"●۱۰۰۰ متری ۲۰۰۰متری ۳۰۰۰متری و قطعات بالاتر (کل باغ ۳ هکتار و نیم و سند تک برگ)
●به همراه هر ۱۰۰۰ متر ۲۰ دقیقه اب هر ۶ روز
●مناسب برای ساخت سردخانه ، و صنایع زیر مجموعه صنایع تبدیلی(کارخانه تن ماهی ،تولید نان ،کارخانه رب گوجه ،تولید میوه خشک  و ...)
●بهترین لوکیشن و دسترسی 
●معاوضه با سواری و ...",۱۰۰۰متر باغ اناری(فاصله یک و نیم ساعته تهران),,,,,مقطوع,600000000,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.68508911,51.40699387,500
7943,12147,residential-sell,apartment-sell,tehran,saheb-al-zaman,7/1/2024 0:00,,"اپارتمان چهار طبقه تک واحدی 

طبقه دوم خوش نقشه 

کابینت ام دی اف 

کف پارکت

پارکینگ. بالکن

دارای دو انباری

آسانسور  پکیج

فروشنده واقعی

تخفیف پای قرار داد",اپارتمان ۹۵ متری پاسدار گمنام,,,,,مقطوع,6400000000,,,,,,,,,,95,single_page,,2,دو,4,1,TRUE,TRUE,TRUE,TRUE,۱۳۹۵,FALSE,,package,,,shoofaj,water_cooler,squat_seat,,,south,,,,ceramic,,,,,,,,35.67556763,51.46517944,
7945,12152,residential-sell,apartment-sell,tehran,saadat-abad,11/1/2024 0:00,,"فروش به این قیمت بمدت ۴ روز 


آخرین موجودی برج

____________________

عکس ها متعلق به واحد میباشد.

۱۳۰ متر واقع در سعادت آباد بالای سرو
سالن بزرگ با دید ابدی 
خواب مستر
طبقه ۱۸ 
ارتفاع سقف واحد ۳.۲۰

امکانات کامل:
لابی و سالن اجتماعات
مشاعات آبی 
باشگاه جیم 
کافی شاپ 
سالن اسپا
سالن کنفرانس 
کارواش
مهد کودک
محوطه اختصاصی
و....


برای بازدید واحد تماس بگیرید.
ساعت پاسخگویی:
۷ صبح تا ۱۲ شب
____________________________
دفتر فروش برج:
آقای هیراد",۱۳۰متری آخرین موجودی/دید ابدی/سعادت آباد بالای سرو,,,,,مقطوع,26000000000,,,,,,,,,,130,single_page,,18,سه,,,TRUE,TRUE,TRUE,TRUE,۱۴۰۳,FALSE,,,,,,,,,,south,,,,,,,,,,,,35.78183365,51.37490463,
7971,12199,residential-sell,apartment-sell,tehran,tehran-zanjan,10/1/2024 0:00,,"۴۰متر  تک واحدی    تک خواب 
طبقه اول 
سال ساخت ۹۰
فول بازسازی شده 
لوکیشن دامپزشکی بین جیحون و یادگار
بدون مشابه 
دسترسی به مترو شادمان و خیابان ازادی 
BRT 
قیمت ۲/۵۸۰/۰۰۰/۰۰۰
برای اطلاع بیشتر ملک تماس بگیرید 
کارشناس فروش : فرهود خاکباز 
گروه مشاورین املاک کارو +",۴۰متر  دامپزشکی,,,,,مقطوع,2580000000,,,,,,,,,,40,single_page,,1,یک,3,1,TRUE,FALSE,TRUE,FALSE,۱۳۹۰,TRUE,,water_heater,,,heater,water_cooler,squat,,,east,,,,ceramic,,,,,,,,35.69259262,51.36036301,
7972,12200,residential-rent,apartment-rent,tehran,nazi-abad,11/1/2024 0:00,,"کابینت ام دی اف
کف سرامیک
تمیز
کمد دیواری بزرگ و جادار
فضای انباری بالای حمام و سرویس بهداشتی
کاشی های حمام و سرویس بهداشتی نوسازی شده کامل

لطفا برای هماهنگی بازدید تماس بگیرید",آپارتمان ۷۵ متر هزار دستگاه نازی آباد,مقطوع,14000000,,,,,مقطوع,250000000,FALSE,FALSE,250000000,,14000000,,,75,,,1,دو,5,2,TRUE,FALSE,FALSE,FALSE,۱۳۸۰,FALSE,,water_heater,,,heater,water_cooler,squat_seat,,,south,,,,ceramic,,,,,,,,35.64122009,51.40244293,0
7973,12201,residential-sell,apartment-sell,tehran,saheb-al-zaman,9/1/2024 0:00,,"- ملک خوش نقشه و با نور عالی ( دو بر جنوبی شرقی) 
- انباری سندی
- پارکینگ سندی غیر مزاحم (هزینه جدا)
- کابینت هایگلاس، کاغذ دیواری
- گذر پهن با جای پارک مناسب
- آیفون تصویری، هود، گاز رومیزی، پمپ آب
- ساختمان مرتب با همسایه های محترم","52 متر، صادقی، رنجبر",,,,,مقطوع,2700000000,,,,,,,,,,52,,,4,یک,,,FALSE,FALSE,TRUE,TRUE,۱۳۸۳,FALSE,,water_heater,,,heater,water_cooler,squat,,,,,,,mosaic,,,,,,,,35.67420959,51.4643364,
7977,12205,commercial-rent,shop-rent,tehran,sohanak,6/1/2024 0:00,,"در صورت توافق ، ودیعه و اجاره قابل مذاکره میباشد
لطفا با مدیریت پاساژ آقای حسینی تماس بگیرید",فروشگاه کفش و پوشاک زنانه  دو پروانه کسب,مقطوع,50000000,,,,,مقطوع,200000000,FALSE,FALSE,200000000,,50000000,,,67,,,,بدون اتاق,,,,,,,۱۳۹۵,,,,,,,,,,,,,,,,,,,,,,,35.79497528,51.52166748,
7979,12207,residential-rent,apartment-rent,tehran,sabalan,11/1/2024 0:00,,"املاک هستیم همکاران گرامی تماس نگیرند 
60متر 
یک خوابه 
تک واحدی 
حیاط بزرگ و کاربردی 
تخلیه آماده تحویل 
واقع در خیابان سبلان شمالی خیابان ریوندی",آپارتمان 60متری /با حیاط اختصاصی  /تخلیه,مقطوع,6000000,,,,,مقطوع,250000000,FALSE,TRUE,250000000,450000000,6000000,0,,60,,,1,یک,4,1,FALSE,FALSE,TRUE,FALSE,۱۳۸۸,FALSE,,water_heater,,,heater,water_cooler,squat,,,south,,,,ceramic,,,,,,,,35.72325516,51.46490097,
7984,12215,residential-sell,apartment-sell,tehran,poonak,12/1/2024 0:00,,"۹۰ متر ✅
۲ خواب ✅
همیلا ✅
خوش نقشه ✅
بدون پرتی ✅
کم واحد ✅
نما تراورتن ✅
لوکیشن تاپ ✅
کوچه دنج ✅

بهترین هارو با ما تجربه کنید 

املاک راشا 

مشاور شما پوریا عزیزی",۹۰ متر /۲ خواب / همیلا / کم سن,,,,,مقطوع,11000000000,,,,,,,,,,90,single_page,,4,دو,5,3,TRUE,TRUE,TRUE,TRUE,۱۳۹۶,TRUE,,package,,,duct_split,duct_split,squat_seat,,,south,,,,stone,,,,,,,,35.75850296,51.33934021,500
8003,12244,residential-sell,apartment-sell,tehran,kooye-e-hefdahom-e-shahrivar,7/1/2024 0:00,مشاور املاک,"یک واحد 54 متری فول امکانات بسیار خوش نقشه بر خیابان فوری فرشی.
جهت بازدید به دفتر املاک مهران مراجعه فرمایید.با تشکر.",54متری خ17شهریور 15متری سوم جنوبی بر خیابان,,,,,مقطوع,3000000000,,,,,,,,,,54,single_page,,5,یک,5,3,TRUE,TRUE,TRUE,TRUE,۱۳۹۲,TRUE,,package,,,shoofaj,water_cooler,squat,,,south,,,,ceramic,,,,,,,,35.664608,51.29737473,500
8004,12245,residential-sell,apartment-sell,tehran,imam-sajjad,10/1/2024 0:00,,"✅87متر دوخواب خوش نقشه 
✅لوکیشن بلوار فرد محمدی بهاران 
✅خواب دارای کمد دیواری
✅سالن پذیرایی مناسب هر نوع چیدمان 
✅کابینت MDF های گلاس ترک 
✅گاز رومیزی وهود 
✅شوفاژ 
✅پکیج
✅آیفون تصویری
✅آسانسور
✅پارکینگ طبق عرف منطقه 
✅ بالکن 
✅نزدیک مترو وبی آرتی ,مدرسه ,بازار روز ،نانوایی و مراکز خرید 
✅دارای همسایگانی محترم در محیطی بسیار آرام
✅قبلیت دریافت وام زوجین
✅قابلیت رهن تا مبلغ 700میلیون
⭐گروه مشاورین املاک آریانا فعال درامر
ساخت وساز ومشارکت درساخت، خرید وفروش رهن واجاره قویترین فایلینگ منطقه ،نقاشی ،کاغذدیواری،بازسازی کامل با نازلترین قیمتها در خدمت شما سروران گرامی میباشیم⭐
       ⭐اعتبار ما رضایتمندی شما ⭐
⭐برای فایل های مشابه تماس بگیرید⭐
⭐مشاور امین شما «طباطبایی»",آپارتمان ۸۷متر دوخوابه,,,,,مقطوع,4450000000,,,,,,,,,,87,,,6,دو,6,2,TRUE,TRUE,FALSE,TRUE,۱۴۰۱,FALSE,,package,,,shoofaj,air_conditioner,squat_seat,,,,,,,ceramic,,,,,,,,35.65069199,51.35776138,
8007,12250,residential-sell,apartment-sell,tehran,shahin,11/1/2024 0:00,,"درود بر خدای هنرآفرین
نگارنده هر گل آتشین

✅آپارتمان ۸۰ متری
✅دوخواب بزرگ با نورگیر عالی
دارای  بهترین نور 
✅سالن مربع مناسب هر چیدمان خطی روبه افتاب
نور جنوب و شرق 

کوچه دنج و مشجر 
مشاعات بسیار تمیز
✔واحد کامل نوسازی و بازسازی شده 

✔️امکانات(اسانسور پارکینگ  انباری و بالکن)

✅ساختمان منظم با مدیریت قوی

✅پیشنهاد میشه بازدید این واحد رو از دست ندهید

⚡️فایلهای مشابه مناسب بودجه شما موجود میباشد 
کارشناس فروش 
(خانم دیبا )",۸۰ متر/ فول امکانات رو به افتاب/ جنت اباد مرکزی,,,,,مقطوع,9600000000,,,,,,,,,,80,single_page,,1,دو,5,4,TRUE,TRUE,TRUE,TRUE,۱۳۹۴,TRUE,,package,,,shoofaj,air_conditioner,squat_seat,,,south,,,,stone,,,,,,,,35.7629509,51.31496811,
8009,12253,residential-sell,apartment-sell,tehran,sarsabil,9/1/2024 0:00,مشاور املاک,"با سلام.  عجله کنید 

تک فایل منطقه 
۸۰ متر دو خواب
چهار طبقه تک واحدی
تعجب نکنید عکسای خود ملک میباشد
فول امکانات شخصی ساز 
با بهترین متریال 
بی نظیر 
عاشق این واحد خواهید شد 
گذر کوچه پهن
دارای پارکینگ انباری اسانسور بالکن اسپلیت پکیچ شوفاژ
شرایط پرداخت نقد باشد
 مالک فروشنده واقعی

مشاور شما امید رحمانی",۸۰ متری فول امکانات ۳ سال ساخت الماس سلسبیل,,,,,مقطوع,6700000000,,,,,,,,,,80,single_page,,3,دو,4,1,TRUE,TRUE,TRUE,TRUE,۱۴۰۱,,,package,,,shoofaj,split,squat_seat,,,,,,,,,,,,,,,35.68293762,51.37706757,500
