Column1,Unnamed: 0,cat2_slug,cat3_slug,city_slug,neighborhood_slug,created_at_month,user_type,description,title,rent_mode,rent_value,rent_to_single,rent_type,price_mode,price_value,credit_mode,credit_value,rent_credit_transform,transformable_price,transformable_credit,transformed_credit,transformable_rent,transformed_rent,land_size,building_size,deed_type,has_business_deed,floor,rooms_count,total_floors_count,unit_per_floor,has_balcony,has_elevator,has_warehouse,has_parking,construction_year,is_rebuilt,has_water,has_warm_water_provider,has_electricity,has_gas,has_heating_system,has_cooling_system,has_restroom,has_security_guard,has_barbecue,building_direction,has_pool,has_jacuzzi,has_sauna,floor_material,property_type,regular_person_capacity,extra_person_capacity,cost_per_extra_person,rent_price_on_regular_days,rent_price_on_special_days,rent_price_at_weekends,location_latitude,location_longitude,location_radius
1392,2130,residential-sell,apartment-sell,tehran,beryanak,6/1/2024 0:00,مشاور املاک,"هوالراق

⚜املاک بزرگ حامی⚜

۷۴متر
۲خواب
۴تا تک واحدی
طبقه ۴
۱۲سال ساخت

امکانات:
پارکینگ مزاحم
انباری
انباری کاذب
آسانسور
بالکن
سالن پرده خور
جفت اتاق خواب پرده خور
سرویس مجزا
بهترین متریال
گذر ۸متر واقعی
محله بسیار امن 
سرتاسر ملک دوربین مدار بسته کار شده
فاصله تا مترو پیاده ۳۰ثانیه 
تاپ لوکیشن بریانک


فروش فوری 
مالک پول لازم تخفیف پای معامله

فایل های مشابه با قیمت های مختلف موجود میباشد✅

مشاور شما نصیری",۷۴متر/۲خواب/فول امکانات/تک واحدی,,,,,مقطوع,4400000000,,,,,,,,,,74,single_page,,4,دو,4,1,TRUE,TRUE,TRUE,TRUE,۱۳۹۱,TRUE,,package,,,shoofaj,water_cooler,squat_seat,,,south,,,,ceramic,,,,,,,,35.67295074,51.38059235,500
1398,2137,residential-rent,apartment-rent,tehran,charsad-dastgah,12/1/2024 0:00,,"به نام خدا

▪️▪️◾️◾️◼️◼️ مسکن مجلل ◼️◼️◾️◾️▪️▪️

☑️ ۵۰ متر
☑️ تکواحدی
☑️ یه خواب بزرگ
☑️ طبقه دوم
☑️ آسانسور
☑️ پارکینگ اصلی
☑️ انباری بزرگ
☑️ کابینت ام دی اف
☑️ کمد دیواری بزرگ در اتاق
☑️ شیر آلات اهرمی
☑️ لوکیشن واحد رو گذاشتم ( پیروزی ،خ بروجردی ، خ فلاحیان ، ک مسعود)
☑️ مشاور و امین شما زاهدی ( مسکن مجلل)",۵۰ متر / پارکینگ/ آسانسور / پیروزی خ بروجردی,مقطوع,10000000,,,,,مقطوع,100000000,FALSE,TRUE,100000000,150000000,10000000,8500000,,50,,,2,یک,4,1,FALSE,TRUE,TRUE,TRUE,۱۳۹۷,TRUE,,water_heater,,,heater,water_cooler,squat,,,north,,,,ceramic,,,,,,,,35.68448257,51.46621323,
1400,2141,residential-sell,apartment-sell,tehran,darabad,12/1/2024 0:00,,"فرعی بدون تردد / دسترسی آسان

ورودی لابی • 
پلان یک تکه •
نور شمال و جنوب •
متریال وارداتی •
خواب مستر •
بالکن کاربردی •
روف 4 فصل •
سرایداری مقیم • 
سند تک برگ •

<< کارشناس و مشاور املاک / باقری >>",داراباد ۱۴۱ متر آپارتمان مدرن,,,,,مقطوع,31000000000,,,,,,,,,,141,,,2,سه,,,,TRUE,TRUE,TRUE,۱۴۰۲,FALSE,,,,,,,,,,,,,,,,,,,,,,35.81671143,51.48527145,
1402,2144,residential-sell,apartment-sell,tehran,shadman,9/1/2024 0:00,مشاور املاک,"بنام خدا... 

قابلیت ساخت و سکونت 

پارکینگ و انباری دارد 

لوکیشن خوب منطقه 

۲۵ متر تراس بزرگ و کاربردی 

بازسازی شده


اسناد و مدارک سالم و آماده ی انتقال... 

و.... 

توضیحات تکمیلی در تماس... 


✅ املاک دلفین دریان نو : ستارخان دریان نو سروش یکم پلاک ۴٠ 


کارشناس امور ملکی : سعـیدی",۲۷٠ متر کلنگی یک از ۳ سرمایه گذاری شادمان,,,,,مقطوع,14000000000,,,,,,,,,,160,,,1,سه,,,,FALSE,TRUE,TRUE,قبل از ۱۳۷۰,,,,,,,,,,,,,,,,,,,,,,,35.71219254,51.36695862,500
1405,2148,residential-sell,house-villa-sell,tehran,east-tehranpars,12/1/2024 0:00,,"دوکله هستش، شمالی جنوبی 
سند داره تک‌برگ 
بر زمین ۶ هستش
پایان کار داره
بازسازی شده هستش.
یه طبقه هستش با زیر زمین .
موتورخانه داره . 
حیاط داره با درختان مثمر .
دو تا گذر داره . شمالیش ۲۰ متری ، جنوبیش، ۱۰ متری
از نظر شهرداری مجوز ساخت ۴ طبقه بعلاوه پیلوت با متراژ بنای هر واحد ۹۵ متر رو داره
کنارش ملک کلنگی هستش که اگه با اون تجمیع بشه از نظر شهرداری مجوز ساخت ۶ طبقه ۱۲ واحدی با بنای هر واحد ۹۰ متر رو داره.
خیابان ۱۹۶ شرقی ، خیابان ۱۳۳ ، کوچه برغمدی(۲۲۲ شرقی).نزدیک اتوبان زین الدین
برای معامله تهاتر هم انجام میدم . یه واحد میگیرم الباقی نقد . تشکر میکنم از صبری که به خرج دادید برای مطالعه این آگهی","ملک ، زمین",,,,,مقطوع,23000000000,,,,,,,,,154,130,single_page,,,دو,,,TRUE,,TRUE,TRUE,۱۳۷۷,TRUE,,powerhouse,,,shoofaj,water_cooler,squat,,,north,,,,ceramic,,,,,,,,35.74902344,51.54648972,
1407,2153,residential-sell,apartment-sell,tehran,sarsabil,11/1/2024 0:00,,"۵۵ متر تکخواب
۴ طبقه ۳ واحدی 
طبقه دوم سند


 پارکینگ سندی غیر مزاحم + پارکینگ مهمان 
انباری بزرگ ۷ متری 
بالکن کاربردی 

۱۵ ساله ولی نوسازی شده
فول بازسازی 

ملک تخلیه 
آدرس :  تقاطع خوش _ کمیل

قیمت با احتساب پارکینگ: ۳.۶۰۰

کارشناس فروش : خانم محمدی",۵۵ متری پارکینگ دار/ فول بازسازی/خوش  کمیل,,,,,مقطوع,3400000000,,,,,,,,,,55,single_page,,2,یک,4,3,TRUE,FALSE,TRUE,TRUE,۱۳۸۸,TRUE,,package,,,shoofaj,water_cooler,squat,,,south,,,,ceramic,,,,,,,,35.68144989,51.37410736,
1414,2165,residential-sell,apartment-sell,tehran,abouzar,12/1/2024 0:00,,"۱۱۲ متر موقعیت اداری با ویو خیابان 
دو خواب بزرگ 
پاسیو در اختیار
باز سازی شده 
قابلیت رهن برای اداری تا ۱۵۰۰ 
قابلیت استفاده برای مسکونی و سرمایه گذاری اداری 
ساختمان خلوت کلا ۶ واحد 
 دسترسی عالی به مراکز خرید  و ورزشی و آموزشی بی آر تی و مترو 

آدرس مسکن ۔ بلوار ابوذر نرسیده به پل ششم ‌ جنب بانک صادرات پلاک ۱۸۴ مسکن افلاک مشاور شما  (آرین) 

چت پاسخگو نیستم ۔ در صورت لزوم شماره تلفن بذارید با شما تماس میگیرم ۔ممنون",۱۱۲ متر موقعیت اداری ابوذر (مسکن افلاک )(آرین),,,,,مقطوع,7000000000,,,,,,,,,,112,single_page,,1,دو,,,TRUE,FALSE,TRUE,FALSE,۱۳۸۳,TRUE,,water_heater,,,heater,water_cooler,squat_seat,,,,,,,ceramic,,,,,,,,35.64974213,51.48290253,
1415,2166,residential-rent,apartment-rent,tehran,darrous,8/1/2024 0:00,مشاور املاک,"سلام عرض ادب 

۱۵۰ متر ۳ خواب

۱ خواب مستر 

خواب ها استاندارد 

فول امکانات 

با ۲ پارکینگ سندی 

سالن اجتماعات / لابی

سرایدار. مقیم 

مالک منعطف 

مشاور شما : عرفانی",اپارتمان ۱۵۰ متر ۳ خواب,مجانی,0,,rent_credit,,,مقطوع,3400000000,FALSE,FALSE,3400000000,,0,,,150,,,4,سه,5,2,TRUE,TRUE,TRUE,TRUE,۱۳۹۵,,,,,,,,,,,,,,,,,,,,,,,35.77641678,51.46459579,300
1417,2168,residential-sell,apartment-sell,tehran,javadiyeh-tehran-pars,10/1/2024 0:00,,آپارتمان ۵۸ متری در ۴ طبقه نوساز تک واحدی به صورت یکجا یا واحدی به فروش می‌رسد,"آپارتمان ۵۸ متری،۱ خوابه",,,,,مقطوع,1200000000,,,,,,,,,,58,written_agreement,,4,یک,4,4,TRUE,FALSE,TRUE,TRUE,۱۴۰۳,FALSE,,package,,,shoofaj,water_cooler,squat,,,,,,,ceramic,,,,,,,,35.74077225,51.55575943,
1418,2169,residential-rent,apartment-rent,tehran,qoba,6/1/2024 0:00,مشاور املاک,"با احترام به وقت شما عکس ها واقعی میباشد. 

❌️تاپ لوکیشن پاسداران/زمرد❌️ 

✅️۵طبقه ۳واحدی
✅️طبقه اول رو ب افتاب
✅️پاسیو در اختیار
✅️دو خواب (یک مستر) 

♦️توضیحات♦️ 

✅️لوکیشن دنج و ارام
✅️ساختمان با مدیریت عالی 

♦️مشاعات ♦️ 

✅️لابی شیک
✅️سرایدار مقیم 

♦️املاک سیب پاسداران♦️","۱۰۰ متر،محدوده زمرد،ورودی لابی",مقطوع,30000000,,rent_credit,,,مقطوع,1000000000,FALSE,FALSE,1000000000,,30000000,,,100,,,1,دو,,,TRUE,TRUE,TRUE,TRUE,۱۴۰۰,,,,,,,,,,,,,,,,,,,,,,,35.76085281,51.44831848,500
1421,2172,residential-rent,apartment-rent,tehran,shahrak-e-kianshahr,8/1/2024 0:00,,"یک خوابه 
متراژ اتاق خواب ۱۵ متر
پارکینگ 
آسانسور",آپارتمان ۶۰ متری با پارکینگ و آسانسور,مقطوع,6000000,,,,,مقطوع,400000000,FALSE,FALSE,400000000,,6000000,,,60,,,3,یک,5,2,,TRUE,FALSE,TRUE,۱۳۹۴,FALSE,,,,,,water_cooler,squat,,,,,,,ceramic,,,,,,,,35.63891602,51.45393753,
1424,2180,residential-sell,apartment-sell,tehran,tehransar,12/1/2024 0:00,,"⚘⚘بنام خدای مهربان باسلام ⚘⚘

✅واحدفوق ۶۳متردوخواب طبقه دوم فول امکانات 
✅آسانسورپارکینگ انباری بالکن نماتراورتن 
✅دیزاین شده آماده بدون هیچ هزینه
✅بهترین پارکینگ ساختمان 
✅ساختمان بی سروصدا خلوت ودنج 
✅دسترسی بسیارعالی به مراکزخرید و پارک 
✅بهترین لوکیشن سرمایه گذاری اندیشه

✅وام مسکن +رهن واحد به این قیمت اضافه میشه 

✅جهت اطلاعات بیشتر لطفا تماس بگیرید
 ⚘مشاورشما 
⚘(احمدی)",۶۳متردوخواب فول امکانات,,,,,مقطوع,2310000000,,,,,,,,,,63,single_page,,2,دو,3,3,TRUE,TRUE,TRUE,TRUE,۱۳۹۶,TRUE,,,,,,,squat_seat,,,,,,,ceramic,,,,,,,,35.69618988,51.25729752,
1429,2186,residential-sell,apartment-sell,tehran,vardavard,6/1/2024 0:00,,"یک واحد آپارتمان 77متری طبقه 3
دوخوابه ،تازه نقاشی شده
پارکینگ ،انباری سندی","آپارتمان 77متری،دوخوابه وردآورد",,,,,مقطوع,3773000000,,,,,,,,,,77,single_page,,3,دو,3,2,TRUE,FALSE,TRUE,TRUE,۱۳۹۴,TRUE,,package,,,shoofaj,water_cooler,squat,,,north,,,,ceramic,,,,,,,,35.73877716,51.13784409,
1430,2187,residential-sell,apartment-sell,tehran,qeytariyeh,9/1/2024 0:00,مشاور املاک,"قیطریه ـ سهیلـ  مدرن 
✅135متـریـ
✅3خـوابـ بـزرگ 
✅1خـوابـ مستـر 
✅6طبـقـه4واحـدیـ 
✅طبـقــه6
✅پـاگـرد مجـزا بصــورت 2واحـدیـ
✅غـرق در نـور 
✅ویـو ابـدیـ 
✅سـالـن/دلبـاز/بـزرگ/پـرده خـور 
✅تـراس قابـل چیـدمـان 
✅لابـی مجــلل و بــزرگ ــارتفاع لابـی۸متــر 
✅روفـگـاردن 
✅سـالـن ورزش 
✅کـتـابـخـانـه 
✅سیـنـمـاـ
✅سـالـن ورزش
✅سـالـن اجــتــمـاعــات
✅حیـاط مشجـرو دیـزایــن شده 
✅کمـد دیـواری جــادار و فـراوان و عمیـق 
✅سرایداری مقیم
✅مشاوره شما. شاهین",قیطریه140مدرن ویوابدی10مترتراس طبقه6فول مشاعات,,,,,مقطوع,40000000000,,,,,,,,,,140,single_page,,6,سه,6,2,TRUE,TRUE,TRUE,TRUE,۱۴۰۳,TRUE,,,,,,,,,,north,,,,,,,,,,,,35.79158401,51.44151306,500
1442,2210,residential-sell,apartment-sell,tehran,kuhak,1/1/2025 0:00,,"‼️حداقل متری ۲۰ میلیون تومان زیر قیمت ‼️


‼️۱۳۳ متر با ویو ابدی بدون مشرف ‼️

‼️بسیار خوش نقشه و خوش چیدمان‼️

            ‼️ دارای دو تراس ‼️
 

 ✅ واقع در برج های برند و به نام منطقه 

✅ مشاعات مجلل و بسیار شیک شامل :

✅ لابی شیک و لابی من ۲۴ ساعته 
✅ سالن اجتماعات و همایش
✅ روف گاردن 
✅ سالن ورزش

‼️دسترسی های فوق‌العاده به امکانات رفاهی و 
    تفریحی و اتوبان های اصلی

⬅️جهت اطلاعات شنیدنی بیشتر تماس بگیرید",۱۳۳ متر ویو ابدی بدون مشرف خوش نقشه  و خوش چیدمان,,,,,مقطوع,9200000000,,,,,,,,,,132,,,12,دو,,,TRUE,TRUE,TRUE,TRUE,۱۳۹۶,FALSE,,,,,fan_coil,fan_coil,squat_seat,,,,,,,,,,,,,,,35.72608566,51.24719238,
1444,2213,residential-sell,apartment-sell,tehran,kosar,8/1/2024 0:00,,"همکاران املاک تماس نگیرند* 
۶۸ متری دوخواب
طبقه اول
۴ طبقه دو واحدی سند تک برگ ازاد
لوکیشن زده شده
پارک موتور دارد بالکن دارد فوق العاده خوش نقشه وتمیز
سالن مربع پرده خور دوپنجره آفتابگیر دارد
کاغذیواری 
تا ۴۵۰ رهن میرود
تا۹۶۰ میلیون وام زوجین بدون ضامن اگر پول کم داشتید براتون میگیریم",دوخواب/آسانسور/انباری در حدادعادل,,,,,مقطوع,2500000000,,,,,,,,,,68,single_page,,1,دو,4,2,TRUE,TRUE,TRUE,FALSE,۱۳۹۵,FALSE,,,,,,,,,,,,,,ceramic,,,,,,,,35.66366196,51.43411255,
1451,2230,residential-sell,apartment-sell,tehran,nosrat,11/1/2024 0:00,,"◽۷۵ متر دو خوابه
◽بازسازی شده
◽طبقه یک روی همکف
◽دو واحدی(کلا ۶ واحد)
◽پارکینگ انباری بالکن
◽بسیار خوش نقشه
◽پذیرایی مربع شکل
◽نورگیر بسیار عالی
◽دسترسی به مترو و BRT
◽محله خلوت 

◽مشاور امیرعلی قاسمی✅

◽همکاران محترم املاک تماس نگیرند❌","۷۵ متر ، نصرت",,,,,مقطوع,6600000000,,,,,,,,,,75,single_page,,1,دو,3,2,TRUE,FALSE,TRUE,TRUE,۱۳۷۵,TRUE,,,,,,water_cooler,squat_seat,,,south,,,,ceramic,,,,,,,,35.70543289,51.38943863,
1454,2233,commercial-rent,office-rent,tehran,zafaraniyeh,6/1/2024 0:00,مشاور املاک,"زعفرانیه 
خاص ترین ساختمان اداری 
1000متر فلت
ارتفاع سقف 6 متر
ویو پانورامیک
مناسب شرکت های معتبر بین المللی
نفت پتروشیمی فولاد و...
توضیحات کامل بعد از تماس
***********",زعفرانیه 1000 متر فلت,مقطوع,1111111111,,rent_credit,,,مقطوع,111111111,FALSE,FALSE,111111111,,1111111111,,,1000,,,10,بدون اتاق,,,,TRUE,TRUE,TRUE,۱۴۰۳,,,,,,,,,,,,,,,,,,,,,,,35.80197906,51.41717529,500
1457,2237,residential-sell,apartment-sell,tehran,hekmat,12/1/2024 0:00,,"89متر فرمانیه
2خواب بزرگ
ورودی لابی حیاط مشجر
پنجره قدی 
کابینت نئوکلاسیک 
کف سنگ
زیر قیمت فروش فوری
تخفیف پای معامله
توضیحات بیشتر مشاور آرمان",89متر فرمانیه بازسازی شده فروش,,,,,مقطوع,15800000000,,,,,,,,,,89,single_page,,4,دو,6,2,,TRUE,TRUE,TRUE,۱۳۹۳,TRUE,,powerhouse,,,duct_split,duct_split,squat_seat,,,north,,,,stone,,,,,,,,35.80226898,51.44587326,
1461,2241,commercial-sell,office-sell,tehran,shadman,11/1/2024 0:00,,"↘️به نام تنها معمار جهان هستی↙️
 
     از انتخاب آگهی و  همراهی هوشمندانه شما بسیار سپاسگزاریم 
‼‼‼‼‼‼‼‼‼‼‼‼‼‼‼‼‼‼‼‼‼‼‼‼‼‼
⚜ ۱۱۸ متری موقعیت اداری با تابلوخور عالی


⚜ دارای سه اتاق

⚜ سالن پذیرایی  بزرگ

⚜  غرق در نور و بسیار خوش نقشه
⚜ دارای پارکینگ
⚜  قدر السهم دار
⚜  لوکیشن  بر آزادی  بسیار پرتردد

♦️مناسب برای کلیه مشاغل پزشکی، مهندسی مطب.انتشارات
▪️▪️▪️▪️▪️▪️▪️▪️▪️▪️
☎️  جهت اطلاعات بیشتر  از فایل های مشابه لطفا تماس بگیرید ☎️ 

▪️▪️▪️▪️▪️▪️▪️▪️.▪️      
      
           باقری هستم
کارشناس ملکی موقعیت اداری",۱۱۸متری/بر آزادی/دو نبش قدر السهم دار تابلوخور,,,,,مقطوع,11000000000,,,,,,,,,,118,,FALSE,1,سه,,,,FALSE,TRUE,TRUE,قبل از ۱۳۷۰,,,,,,,,,,,,,,,,,,,,,,,35.70084,51.3649292,
1462,2242,residential-rent,apartment-rent,tehran,north-janat-abad,8/1/2024 0:00,مشاور املاک,"۲خ
تمیز
مناسب مجرد و خانواده",۶۰ متر جنت آباد مرکز,مقطوع,6000000,,rent_credit,,,مقطوع,450000000,FALSE,FALSE,450000000,,6000000,,,60,,,0,دو,,,,FALSE,TRUE,FALSE,قبل از ۱۳۷۰,,,,,,,,,,,,,,,,,,,,,,,35.77117538,51.30992508,500
1469,2256,residential-rent,apartment-rent,tehran,sabalan,9/1/2024 0:00,,"۴۵ متر ۱ خوابه 
همکف تک واحد
کف سرامیک
آماده تخلیه بدون پارکینگ
مناسب مجرد و متاهل",آپارتمان ۴۵ متری سبلان شمالی,مجانی,0,,,,,مقطوع,290000000,FALSE,FALSE,290000000,,0,,,45,,,0,یک,,,,FALSE,FALSE,FALSE,۱۳۸۰,,,,,,,,,,,,,,,,,,,,,,,35.72737503,51.46087646,
1472,2260,residential-sell,apartment-sell,tehran,south-shahran,11/1/2024 0:00,,"‼️این قیمت واحد در منطقه ۵ نداریم ‼️

⚜️به جای خونه های ترکیده و بدون امکانات
                                           با پارکینگ بخر ⚜️

       ♻️دسترسی فوق العاده به ۴ بزرگراه ♻️

               ♻️❗️۳ دقیقه تا مترو❗️♻️

    ♻️بازسازی شده خوش نقشه سالن مربع♻️

   ⚜️بهترین فرصت برای سرمایه گذاری و سکونت⚜️


پاسخگوی تماس شما در هر ساعت از شبانه روز هستم☎️

        ●مشاور امور ملکی : بهشتی ●",۶۰ متر ۱خواب*پارکینگ سندی*کاسبی*سندتکبرگ*,,,,,مقطوع,4620000000,,,,,,,,,,60,single_page,,1,یک,4,2,TRUE,FALSE,TRUE,TRUE,۱۳۸۹,TRUE,,package,,,shoofaj,water_cooler,squat_seat,,,north,,,,ceramic,,,,,,,,35.75730896,51.29316711,
1487,2276,residential-rent,apartment-rent,tehran,west-tehranpars,11/1/2024 0:00,,"خانم بی حاشیه و موجه ، شاغل 
بدون حیوان خانگی
ترجیحا بالای ۳۵ سال 
با هم یک خانه مناسب و مرتب ترجیحا دو‌ خوابه اجاره کنیم
من خودم همه نوع وسیله خانه دارم نیازی به وسیله نیست فقط لوازم شخصی 
مشخصات خودتون و مبلغی که میتونید پرداخت کنید به عنوان ودیعه و اجاره لطفا تو چت بنویسید",همخانه که با هم خانه اجاره کنیم,مقطوع,111111,,,,,مقطوع,1111111,FALSE,FALSE,1111111,,111111,,,100,,,4,دو,,,,TRUE,TRUE,TRUE,۱۴۰۱,FALSE,,,,,,,,,,,,,,,,,,,,,,35.74494553,51.54077148,
1495,2290,residential-sell,apartment-sell,tehran,azad-shahr,6/1/2024 0:00,,پارکینگ فروشی طبقه ۱- بهترین موقعیت در G1 غربی,پارکینگ شهرک چیتگر برج G1,,,,,مقطوع,850000000,,,,,,,,,,7,,,-1,بدون اتاق,,,,TRUE,FALSE,TRUE,۱۳۹۹,FALSE,,,,,,,,,,,,,,,,,,,,,,35.75685501,51.17749405,
1503,2299,residential-sell,apartment-sell,tehran,shadman,10/1/2024 0:00,,"《به نام خداوند رزاق》


✅️آپارتمان ۵۴ متری
✅️تک خواب
✅️کلا ۶ واحد
✅️نما گرانیت
✅️ساخت ۸۹
✅️چسب آزادی
✅️ساختمات دو نبش
✅️پذیرایی سر تا سر پنجره خور

✅️جهت دریافت اطلاعات بیشتر همین الان با من تماس بگیرید.
✅️مشاور شما: خانم شمسایی

____ هلدینگ سام ____","۵۴ متری/ (چسب آزادی، دو نبش)",,,,,مقطوع,3150000000,,,,,,,,,,54,single_page,,3,یک,4,1,TRUE,FALSE,TRUE,FALSE,۱۳۸۹,TRUE,,water_heater,,,heater,water_cooler,squat,,,south,,,,ceramic,,,,,,,,35.70019913,51.36102676,
1507,2304,residential-rent,apartment-rent,tehran,narmak,5/1/2024 0:00,مشاور املاک,"به نام خدا
⚜️دپارتمان بزرگ ارمان⚜️

⚜️مشخصات ملک ⚜️
۱۴۵متر اپارتمان۳خوابه۵طبقه۲واحدی واقع در طبقه اول

⚜️امکانات ملک⚜️
دارای امکانات اسانسور، پارکینگ، انباری
پذیرایی بزرگ قابل چیدمان عالی 
اشپزخانه بزرگ با کابینت های زیبا و فراوان
تک خواب مستر با کمد دیواری جادار
 پذیرایی و اتاق خواب با نور فراوان
سرویس ایرانی و فرنگی


⚜️موقعیت ملک⚜️
واحد مورد نظر واقع در فرجام حیدرخانی است. 

⚜️اولین بازدید=رضایت مشتری سخت پسند⚜️

⚜️جهت کسب اطلاعات کاملتر و فایل های مشابه تماس حاصل فرمایید. ⚜️
⚜️ درباره ما... ⚜️

املاک بزرگ ارمان با همکاری کارشناسان حقوقی با تجربه در زمینه عقد قرارداد مشارکت و پیش فروش و همچنین با بهره گیری از تجربه مشاورین با سابقه در بخش مشاورین املاک پاسخگوی نیاز های شما در جهت خرید و فروش یا رهن و اجاره خواهد بود. 
✅خانم حاجیان مشاور شما در منطقه(۴-۸) 
هفت حوض رضوان غربی کمیجانی جنوبی املاک ارمان",۶۵متر یک۱خواب خوش نقشه فول کلید نخورده نوساز,مجانی,0,,rent_credit,,,مقطوع,950000000,FALSE,FALSE,950000000,,0,,,65,,,1,یک,4,2,TRUE,TRUE,TRUE,TRUE,۱۴۰۱,,,powerhouse,,,shoofaj,split,squat_seat,,,south,,,,ceramic,,,,,,,,35.7368927,51.50625992,500
1508,2305,residential-sell,apartment-sell,tehran,chitgar-lake,5/1/2024 0:00,مشاور املاک,"به‌نام روزی دهنده بی منت 

بهترین لوکیشن منطقه 

متریال برند عالی

سالن غرق نور 

سالن مربع قابل چیدمان 

دسترسی آسان به اتوبان ها 

دسترسی آسان به مراکز خرید 

مالک منصف 

یک سال ساخت

بهترین برج منطقه ۲۲

ویو کوه شمالی 

همه‌ی مطالب درفیلم گویاست

قیمت مناسب 

تخفیف پای معامله 

فروشنده واقعی 

هنگام مراجعه کارت ملی ودسته چک فراموش نشود 

کارشناس منطقه ۲۲

خدمتگزار شما قاسمی",۱۱۳متر دوخوابه برج دریاچه ویو کوه ابدی,,,,,مقطوع,11074000000,,,,,,,,,,113,,,8,دو,20,6,TRUE,TRUE,TRUE,TRUE,۱۴۰۲,,,powerhouse,,,fan_coil,fan_coil,squat_seat,,,,,,,ceramic,,,,,,,,35.75525284,51.21820068,500
