,id,cat2_slug,cat3_slug,city_slug,neighborhood_slug,created_at_month,user_type,description,title,rent_mode,rent_value,rent_to_single,rent_type,price_mode,price_value,credit_mode,credit_value,rent_credit_transform,transformable_price,transformable_credit,transformed_credit,transformable_rent,transformed_rent,land_size,building_size,deed_type,has_business_deed,floor,rooms_count,total_floors_count,unit_per_floor,has_balcony,has_elevator,has_warehouse,has_parking,construction_year,is_rebuilt,has_water,has_warm_water_provider,has_electricity,has_gas,has_heating_system,has_cooling_system,has_restroom,has_security_guard,has_barbecue,building_direction,has_pool,has_jacuzzi,has_sauna,floor_material,property_type,regular_person_capacity,extra_person_capacity,cost_per_extra_person,rent_price_on_regular_days,rent_price_on_special_days,rent_price_at_weekends,location_latitude,location_longitude,location_radius,jalali_date,jalali_year,jalali_month,jalali_day,season,adjust_rent,is_suspect,fake_rent,fake_credit,rent_per_sqm,rent_credit_ratio,location,total_cost,region,building_age,cost_per_sqm,rooms_count_num
22995,39683,residential-rent,house-villa-rent,tehran,esfandyari,9/1/2024,,"خانه مستغلاتی شمالی حیاط دار ‌. شهرک شریعتی
به اتباع و افراد مجرد هم اجاره داده می شود.
دسترسی آسان به مترو ، مراکز خرید ، درمانگاه و داروخانه و ...
تماس مالک************",خانه مستغلاتی شمالی حیاط دار,مقطوع,5000000,,,,,مقطوع,150000000,False,False,150000000,,5000000,,116.0,55,,,,دو,,,False,,0,0,1380,False,,water_heater,,,heater,water_cooler,squat,,,north,,,,mosaic,,,,,,,,35.63315201,51.3806839,,1403-06-11,1403,6,11,summer,5000000,False,False,False,90909.09091,0.033333333,1,12916666.67,19,23,234848.4849,2
3922,1499,residential-rent,apartment-rent,tehran,poonak,8/1/2024,مشاور املاک,"باسلام

‼️‼️هر سه خوابی ، ۳ خواب نمیشه‼️‼️

بی نظیر ترین واحد ازلحاظ:
✅️نور

✅️ویو

✅️نقشه

✅️قیمت
⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️

صفر تا صدبازسازی در حد یک ملک نوساز

سالن سرتاسر پرده خور با ویوی تهران

خوابهای اورسایز با کمد های جادار

دو تراس بزرگ با ویو و قفسه بندی

آشپزخانه بسیار بزرگ با قابلیت گنجایش میزناهارخوری

سیستم گرمایش پکیج 

نگهبانی ۲۴ ساعته

محله ای دنج با دسترسی ۳۰ ثانیه ای به بزرگراه
⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️
✔️ودیعه از ۵۰۰ تا ۷۰۰ قابل تغییر می باشد

✔️واحدتخلیه و آماده تحویل
⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️
‼️عکسها واقعی و متعلق به واحداست‼️


گروه مشاورین املاک صبح امید 
مشاورشما معینی",۱۴۱ متر ، سه خواب ، ویو ابدی ،فول بازسازی,مقطوع,25000000,,rent_credit,,,مقطوع,700000000,True,True,700000000,500000000.0,25000000,31000000.0,,141,,,4.0,سه,6.0,2.0,True,True,1,1,1384,True,,package,,,shoofaj,water_cooler,squat_seat,,,south,,,,stone,,,,,,,,35.7686882,51.33120346,500.0,1403-05-11,1403,5,11,summer,25000000,False,False,False,177304.9645,0.035714286,1,60416666.67,5,19,428486.9977,3
3739,7056,residential-rent,apartment-rent,tehran,hashemi,5/1/2024,مشاور املاک,"⚜️به نام خالق هستی⚜️

۸۰ متر دو خواب 
سالن مربع و پرده خور 
هر دو خداب تخت خور و مستر 
هود و گاز رو میزی 
آشپزخانه هایگلس 
___________________________
تک واحدی 
همسایگان موجه و محله ای آرام 
دسترسی ها عالی به مراکز خرید و مترو
مشاعات سرامیک 
گذر کوچه ۱۰ متری با جای پارک
داخل ساختمان جای پارک موتور وجود دارد 
___________________________
برای دریافت اطلاعات بیشتر تماس بگیرید

مشاور شما قاسم نژاد",۸۰ متر دو خواب/آسانسور دار/تک واحدی,مقطوع,7000000,,rent_credit,,,مقطوع,500000000,True,True,500000000,400000000.0,7000000,10000000.0,,80,,,1.0,دو,4.0,1.0,True,True,1,0,1395,True,,water_heater,,,heater,water_cooler,squat,,,north,,,,ceramic,,,,,,,,35.68142319,51.36382675,500.0,1403-02-12,1403,2,12,spring,7000000,False,False,False,87500.0,0.014,1,42250000.0,10,8,528125.0,2
15052,28218,residential-rent,apartment-rent,tehran,shahrak-e-gharb,10/1/2024,,"بنام خداوند بخشنده مهربان 

باسلام 

۱۴۵ متر ۲خواب 

برجهای مهستان 

فول بازسازی شده 

طبقات بالایی برج 

دید و ویوی ابدی 

قابل تبدیل 

برای توضیحات بیشتر با شماره زیر تماس بگیرید 
مشاور و کارشناس تخصصی شما 
مهندس مهدی شریفی",شهرک غرب ۱۴۵ متر برجهای مهستان رهن و اجاره,مقطوع,60000000,,,,,مقطوع,1000000000,False,False,1000000000,,60000000,,,145,,,10.0,دو,18.0,4.0,True,True,1,1,1381,True,,powerhouse,,,duct_split,duct_split,squat_seat,,,north,,,,ceramic,,,,,,,,35.75830841,51.37650681,500.0,1403-07-10,1403,7,10,autumn,60000000,False,False,False,413793.1034,0.06,1,88333333.33,2,22,609195.4023,2
19985,39045,residential-rent,apartment-rent,tehran,shahrak-naft,9/1/2024,,"۱۱۸ متر ۳ خواب واقع در شهرک صدف
در یکی از برجهای درجه یک صدف با مدیریت عالی
لابی ساختمان و محوطه بازسازی شده
داخل واحد بازسازی شده و و تمیز
جهت واحد جنوبی و پر نور
ویو جنوبی بدون مشرف
دارای دو بالکن 
دارای آلاچیق و فضای سبز در محوطه برج",۱۱۸ متر ۳ خوابه فول امکانات ویودار,مقطوع,25000000,,,,,مقطوع,800000000,False,False,800000000,,25000000,,,118,,,6.0,سه,,,,True,1,1,1387,False,,,,,,,,,,,,,,,,,,,,,,35.81159973,51.51495743,,1403-06-11,1403,6,11,summer,25000000,False,False,False,211864.4068,0.03125,1,68750000.0,1,16,582627.1186,3
9749,21426,residential-rent,apartment-rent,tehran,east-tehranpars,5/1/2024,,سلام. اجاره آپارتمان ۳ خوابه بازساری شده کامل حیاط دارد پارسال نقاشی شده قابل تبدیل تا دویست میلیون.واحد تخلیه میباشد.تخفیف کوچک هم دارد.,اجاره اپارتمان ۹۵ متر ۳خوابه,مقطوع,12500000,,,,,مقطوع,235000000,False,False,235000000,,12500000,,,95,,,-1.0,سه,2.0,1.0,,False,1,0,1385,True,,water_heater,,,heater,water_cooler,squat,,,south,,,,ceramic,,,,,,,,35.74444199,51.54564667,,1403-02-12,1403,2,12,spring,12500000,False,False,False,131578.9474,0.053191489,1,20625000.0,4,18,217105.2632,3
1063,31584,residential-rent,apartment-rent,tehran,darvazeh-shemiran,10/1/2024,,"✅عکس ها مربوط به واحد می باشد✅

☑️واحد کاغذ دیواری و نقاشی شده است☑️

☑️مشاعات عالی☑️ 

✔️دسترسی به تمام مراکز رفاهی منطقه✔️

✅ساکنین بسیار محترم و مدیریت عالی✅

☑️اتاق خواب های بزرگ به همراه نورگیر عالی☑️

             ⭐⭐مشاور شما: آرمان⭐⭐

⭐مسکن قمصری با بیش از نیم قرن سابق درخشان⭐

کارشناسان مسکن قمصری بزرگترین فایلینگ منطقه ۱۲

شعبه فخرآباد:
⭐خیابان فخرآباد مقابل خانه مداحان پلاک ۱۰۰⭐",آپارتمان ۱۰۰ متری دو خواب دروازه شمیران,مقطوع,27000000,,,,,مقطوع,250000000,False,True,250000000,350000000.0,27000000,24000000.0,,100,,,5.0,دو,5.0,2.0,True,True,0,1,1394,False,,package,,,shoofaj,water_cooler,squat_seat,,,,,,,ceramic,,,,,,,,35.70038986,51.43345642,500.0,1403-07-10,1403,7,10,autumn,27000000,False,False,False,270000.0,0.108,1,23083333.33,12,9,230833.3333,2
23827,6918,residential-rent,house-villa-rent,tehran,shahrak-e-taleghani,8/1/2024,مشاور املاک,"ویلایی دربست جهت سکونت و انبار
کاملا مرتب و تمیز 
لوکیشن عالی 
ماشین رو 
بازسازی شده کامل 
تخلیه فوری 
------------------------------------------------------------------------------
املاک غلامپور 
لوکیشن: خیابان خلیج فارس کوچه سام حسین زاده املاک غلامپور 
آپارتمان نوساز در متراژهای مختلف به صورت رهن کامل و رهن و اجاره موجود می‌باشد.
فقط با یک تماس تلفنی به فایل دلخواه خود برسید.",ویلایی دربست ۱۳۰ متری جهت سکونت وانبار,مقطوع,12000000,,rent_credit,,,مقطوع,200000000,True,True,200000000,300000000.0,12000000,9000000.0,130.0,130,,,,دو,,,True,,1,1,1390,True,,water_heater,,,heater,water_cooler,squat,,,,,,,carpet,,,,,,,,35.66431808,51.26834869,500.0,1403-05-11,1403,5,11,summer,12000000,False,False,False,92307.69231,0.06,1,17666666.67,18,13,135897.4359,2
4265,20097,residential-rent,apartment-rent,tehran,poonak,10/1/2024,,آپارتمان ۶۵متری ،پارکینگ اختصاصی ،طبقه سوم بدون آسانسور،نورگیر فوق العاده واقع در بهترین کوچه همیلا توحید یکم،دسترسی به همه امکانات،اجاره به مجرد موجه هم ممکن است,آپارتمان ۶۵متری همیلا,مقطوع,25000000,,,,,مقطوع,120000000,False,False,120000000,,25000000,,,65,,,3.0,یک,3.0,2.0,False,False,0,1,1386,False,,powerhouse,,,shoofaj,water_cooler,squat_seat,,,north,,,,ceramic,,,,,,,,35.75797653,51.3404274,,1403-07-10,1403,7,10,autumn,25000000,False,False,False,384615.3846,0.208333333,1,12083333.33,2,17,185897.4358,1
91,4206,residential-rent,apartment-rent,tehran,majidiyeh,12/1/2024,,"❤️هوالرزاق 
❤️سال هاست، افتخار همراهی با شمارو داریم((املاک نراقی))

✅لطفا با دقت بخونین ((توضیحات کامل و نوشتم))


✅این واحد ما بر گلبرگ غربی واقع شده((لوکیشن اداری و مسکونی))

⚜️از لحاظ دسترسی و اتوبانی و مترو عالیه

✅داخل واحد صفر تا صد بازسازی شده

⚜️سرویس هاش با هم ولی مرتب تمیز

⚜️نور و نقشه بدوت پرتی 

⚜️بدون حضور مالک و تمدید سالانه داره

⚜️قابل توجه مجردین عزیز و کسانی که فعالیت اداری بدون تابلو دارن 

⚜️در حال حاضر آماده تحویل

❌امروز ۵ تا ۸ عصر مختص به بازدیدکنندگان اختصاص داده شده ❌

✅عکسایه کاملشو دوستان میتونین از طریق تلگرام به من پیام بدین ارسال بشه 

❌❌بانک اطلاعات ملکی در منطقه❌❌
✅گروه مشاورین املاک نراقی((گلبرگ غربی ، تقاطع ۱۶متری اول نبش خ صفایی))

««کمترین: سعید نراقی»»",بر گلبرگ غربی،۴۷متر،۱خ،فول بازسازی حتی مجرد,مقطوع,13000000,,,,,مقطوع,100000000,False,True,100000000,200000000.0,13000000,10000000.0,,47,,,2.0,یک,,,,False,1,0,1390,False,,,,,,,,,,,,,,,,,,,,,,35.73170853,51.46646118,,1403-09-11,1403,9,11,autumn,13000000,False,False,False,276595.7447,0.13,1,9416666.667,8,13,200354.6099,1
20802,22186,residential-rent,apartment-rent,tehran,tajrish,5/1/2024,,"تخلیه خرداد ماه 
با مشاور املاک همکاری میشود",۸۸ متری حاج عسگری گل یخ,مقطوع,30000000,,,,,مقطوع,300000000,False,False,300000000,,30000000,,,88,,,2.0,دو,4.0,2.0,True,False,0,0,1385,True,,powerhouse,,,shoofaj,water_cooler,squat,,,north,,,,ceramic,,,,,,,,35.80504608,51.42710876,,1403-02-12,1403,2,12,spring,30000000,False,False,False,340909.0909,0.1,1,27500000.0,1,18,312500.0,2
943,21652,residential-rent,apartment-rent,tehran,shemiran-no,6/1/2024,,تمیز،کف سرامیک،شومینه،امکانات بسیار نزدیک،دسترسی های محلی نزدیک،ملک شمالی می‌باشد,120مترمربع،2خوابه،تک واحدی،منزل ویلایی،با پارکینگ,مقطوع,18000000,,,,,مقطوع,250000000,False,False,250000000,,18000000,,,120,,,1.0,دو,2.0,1.0,False,False,1,0,1380,False,,water_heater,,,heater,water_cooler,squat,,,north,,,,ceramic,,,,,,,,35.75260544,51.50052261,,1403-03-12,1403,3,12,spring,18000000,False,False,False,150000.0,0.072,1,22333333.33,4,23,186111.1111,2
11029,6681,residential-rent,apartment-rent,tehran,javadiyeh-tehran-pars,8/1/2024,,"واحدفوق تامترو۲دقیقه فاصله دارد
نزدیک فضای سبز سرخه حصارو نزدیک به درمانگاه وامکانات محلی",واحد یک خوابه ۵۵مترطبقه سوم,مقطوع,7500000,,,,,مقطوع,200000000,False,False,200000000,,7500000,,,55,,,3.0,یک,3.0,2.0,,False,1,0,1389,False,,water_heater,,,heater,water_cooler,squat,,,,,,,ceramic,,,,,,,,35.73391724,51.55828476,,1403-05-11,1403,5,11,summer,7500000,False,False,False,136363.6364,0.0375,1,17291666.67,4,14,314393.9395,1
21419,21448,residential-rent,apartment-rent,tehran,bolvar-e-keshavarz,11/1/2024,,"اجاره واحد۹۰متری تکواحدی بسیارشیک وخوش          
   نقشه فول بازسازی شده در لوکیشن عالی 
===================
✓واحدبسیارخوش نقشه غرق درنور 
✓آشپزخانه بزرگ وقابل چیدمان مناسب کدبانو
✓گاز رومیزی صفحه ای وهود توکار 
✓مشاعات شیک وکاملا سنگ 
✓مجهز به سیستم اعلان واطفاع حریق 
==================
✓دسترسی آسان به وسایل حمل ونقل عمومی 
✓دسترسی آسان به خیابان اصلی ومترو 
✓دسترسی آسان به هایپرمارکت هاوبازارهای روز 
✓دسترسی آسان به مراکز آموزشی ودرمانی 
================
کارشناس تخصصی ملک درزمینه خریدوفروش رهن واجاره، مشارکت ومشاوره تخصصی درخصوص خرید وفروش کلنگی",تکواحدی بسیارشیک فول بازسازی لوکیشن,مقطوع,28000000,,,,,مقطوع,700000000,False,True,700000000,1000000000.0,28000000,20000000.0,,90,,,3.0,دو,4.0,1.0,True,True,0,1,1380,True,,package,,,shoofaj,water_cooler,squat_seat,,,north,,,,ceramic,,,,,,,,35.71891785,51.40459442,,1403-08-11,1403,8,11,autumn,28000000,False,False,False,311111.1111,0.04,1,60666666.67,6,23,674074.0741,2
19220,38813,residential-rent,apartment-rent,tehran,hasan-abad-shomali,11/1/2024,,"⚜️با ارزوی خیر و برکت برای شما⚜️

☑️فایل کاملا شخصی

✨✨عکس ها متعلق به واحد می باشد✨✨
     
✨110 متر  سالن پرده خور
✨2 خواب
✨سالن اشپزخانه و اتاق ها نور مستقیم
✨طبقه سوم واقعی
✨بازسازی شده و نقاشی شده

✨امکانات
✨پارکینگ در حیاط
✨انباری و بالکن بزرگ و قابل چیدمان
 
✨کم واحد
✨خوش نقشه و بدون پرتی
✨درب ضد سرقت

✨کل واحد ها مسکونی هست
➖➖➖➖➖➖
واحد بخاطر موقعیت خوب به اداری کم رفت و امد اجاره داده میشود

در بهترین لوکیشن منطقه 5 

♦️مالک منعطف و قابلیت تمدید چند ساله✔️
♦️دسترسی عالی به مراکز خرید و رفاهی
♦️دسترسی عالی به مترو ستاری
➖➖➖➖➖➖➖➖➖➖
☑️املاک بزرگ ولیعصر
☑️فایلینگ قوی منطقه
☑️مشاور شما نیکجه
☑️ساعت پاسخگویی 9صبح الی 12 شب",110 متر 2خواب/کلید نزد خودم حتی مجرد/اباذر مترو,مقطوع,20000000,,,,,مقطوع,400000000,False,True,400000000,300000000.0,20000000,23000000.0,,110,,,3.0,دو,3.0,2.0,True,False,1,1,1386,True,,powerhouse,,,shoofaj,water_cooler,squat_seat,,,south,,,,ceramic,,,,,,,,35.73672104,51.32646179,,1403-08-11,1403,8,11,autumn,20000000,False,False,False,181818.1818,0.05,1,35000000.0,5,17,318181.8182,2
2362,6297,residential-rent,apartment-rent,tehran,pasdaran,11/1/2024,,".                ♦️ به نام پروردگار ♦️

♦️فوری              ♦️فوری                ♦️فوری 

♦️برای زوج های جوان (نهایتا خانواده ۳ نفر )
♦️مجتمعی زیبا ودیدنی 
♦️۵طبقه دو واحدی 
♦️۳خواب عالی و استاندارد (۱مستر)
♦️فول امکانات ، پارکینگ ، انباری ، آسانسور
♦️لابی و سرایداری مقیم و سالن اجتماعات 
♦️نقشه فوق العاده بدون پرتی 
♦️نور عالی و مستقیم 
♦️بهترین لوکیشن منطقه 
♦️محله بسیار آرام و دنج 
♦️دسترسی عالی به (دروس ، پاسداران‌ و شریعتی ) 
♦️بازدید ======== قرارداد 
♦️مقداری کمی قابل تبدیل 

         ♦️برای بهترینها کنارتان هستیم ♦️

✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅

              ♦️مشاور شما عبدلی♦️ 

✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅✅",۱۳۰ متری  پاسداران ( قبا ),مقطوع,45000000,,,,,مقطوع,1000000000,False,True,1000000000,800000000.0,45000000,50000000.0,,130,,,1.0,سه,5.0,2.0,True,True,1,1,1393,True,,powerhouse,,,shoofaj,duct_split,squat_seat,,,south,,,,stone,,,,,,,,35.75785828,51.45335388,500.0,1403-08-11,1403,8,11,autumn,45000000,False,False,False,346153.8462,0.045,1,87083333.33,4,10,669871.7948,3
